source,title,property_type,transaction_type,location,price,area_sqm,bedrooms,bathrooms,date_posted,description,url
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=773
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=773
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=773
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=773
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=773
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=773
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=774
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=774
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=774
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=774
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=774
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=774
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=774
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=774
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=775
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=775
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=775
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=775
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=775
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=775
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=775
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=775
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=776
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=776
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=776
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=776
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=776
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=776
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=776
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=776
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=777
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=777
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=777
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=777
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=777
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=777
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=777
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=777
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=778
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=778
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=778
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=778
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=778
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=778
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=778
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=778
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=779
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=779
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=779
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=779
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=779
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=779
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=779
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=779
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=780
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=780
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=780
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=780
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=780
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=780
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=780
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=780
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=781
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=781
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=781
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=781
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=781
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=781
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=781
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=781
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=782
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=782
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=782
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=782
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=782
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=782
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=782
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=782
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=783
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=783
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=783
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=783
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=783
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=783
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=783
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=783
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=784
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=784
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=784
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=784
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=784
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=784
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=784
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=784
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=785
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=785
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=785
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=785
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=785
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=785
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=785
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=785
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=786
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=786
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=786
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=786
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=786
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=786
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=786
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=786
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=787
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=787
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=787
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=787
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=787
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=787
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=787
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=787
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=788
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=788
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=788
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=788
